,x,y,z
0.635,9.125963291,9.548559864,3.743879819
0.636,1.642869581,8.616698061,5.189108078
0.637,6.56457655,7.802972981,1.222995951
0.638,5.306724217,4.405170709,1.515224189
0.639,3.343557508,6.083201779,9.452670622
0.64,0.181938191,1.508911555,4.23803747
0.641,3.898582476,5.594603818,5.606642656
0.642,8.129002724,3.410703831,6.528662807
0.643,6.578279414,5.120697668,3.139176755
0.644,2.266015398,4.156357549,5.37379962
0.645,6.049174969,6.677319951,2.945680818
0.646,4.080195251,6.267883701,9.881149323
0.647,3.352370476,1.152163846,7.48551326
0.648,4.15992752,0.236297813,7.092224662
0.649,8.140702386,3.755179696,9.048123586
0.65,8.167648069,7.559181729,3.276811048
0.651,8.929639995,5.013420557,6.586477249
0.652,4.22546854,8.438472264,2.987343649
0.653,2.135718768,5.226470155,5.825971691
0.654,7.112869919,2.155376265,6.434867808
0.655,7.469982959,3.065285105,3.075400683
0.656,9.296293827,7.260597395,4.649173758
0.657,0.220575723,8.293995582,3.899997356
0.658,4.270831571,8.629085866,9.341253341
0.659,5.714628483,7.328363111,4.990992405
0.66,4.433887747,8.128429578,6.264385819
0.661,6.811125702,8.167771604,3.791363005
0.662,1.934563482,9.629064823,8.797498256
0.663,7.150326017,5.935278459,5.57626082
0.664,0.105460835,7.870377058,7.792807156
0.665,8.308744292,5.603042793,6.758713038
0.666,7.648593853,8.080843099,0.273064774
0.667,6.176493228,2.683234559,1.970284046
0.668,1.691811685,7.815874279,5.347858207
0.669,3.43311114,8.529632585,1.051548917
0.67,6.492887436,9.959176862,5.55222543
0.671,0.938783297,8.527828881,9.49727225
0.672,2.797147387,8.797833342,3.529121539
0.673,8.093740914,9.491965459,0.051765623
0.674,7.751767569,7.350919429,4.011289478
0.675,2.177707438,6.34197565,0.416395269
0.676,5.700082218,4.037398546,4.769707405
0.677,1.604782423,7.308730237,1.427116668
0.678,5.675525803,3.167865796,8.649196171
0.679,1.296173481,6.349161218,3.968966637
0.68,3.820102723,3.93759152,7.468300545
0.681,1.074142616,7.782518401,5.961618945
0.682,3.761614405,1.696212744,6.739784065
0.683,5.655566494,7.235829407,9.394332702
0.684,2.100297823,3.324005258,3.048959803
0.685,7.722782809,5.712454499,2.986546465
0.686,5.040680833,7.423683383,4.989973591
0.687,2.649807501,5.772803646,4.286291331
0.688,8.697152695,3.246209598,2.530594119
0.689,8.135767782,3.43250564,8.361883291
0.69,4.517727052,0.916336208,4.801221376
0.691,3.567429543,8.472445575,9.27721184
0.692,8.332535706,1.503563218,8.489271496
0.693,9.826226672,7.101930413,3.679949708
0.694,2.950105119,1.778272885,7.456837285
0.695,0.401152151,3.022200743,3.476885484
0.696,3.384277701,4.287676651,5.747522497
0.697,0.357253303,0.290429116,6.143077663
0.698,6.100253864,8.371310394,3.979474236
0.699,5.79348794,6.396387381,3.586855283
0.7,1.207567265,1.143603711,9.148279988
0.701,4.222319157,4.840028946,6.034129842
0.702,2.701033318,3.637192018,9.157864108
0.703,0.846348995,9.015992124,4.133185075
0.704,2.799022159,1.102264674,1.114316022
0.705,3.529066778,8.980820584,1.293825356
0.706,2.403272161,1.040210829,6.177140496
0.707,3.63472387,9.914514454,6.512133821
0.708,5.429821527,3.765672649,5.997780887
0.709,4.031169345,6.900414195,0.215954763
0.71,5.449955542,4.676124859,8.089361858
0.711,3.587078285,3.02145124,5.725480196
0.712,4.101176476,5.241755136,6.811123768
0.713,5.727815831,0.685668919,8.786441825
0.714,0.083955043,2.595688756,7.583504379
0.715,2.121238597,5.580604025,4.747570705
0.716,7.086555296,6.266425395,4.231891845
0.717,7.796508741,7.602114225,5.965742062
0.718,4.002490487,0.509402476,5.380378604
0.719,1.900980538,4.616308232,8.705916019
0.72,6.543298007,4.715186991,4.525676776
0.721,0.91692072,6.356914462,8.506860423
0.722,0.148086219,3.267221559,8.834245918
0.723,2.136020432,5.477805101,8.996808541
0.724,7.858602811,9.107189026,8.481953671
0.725,9.009440299,1.125824967,9.86980406
0.726,4.241527652,8.259738892,1.838321969
0.727,6.737162228,7.553210316,5.706935871
0.728,1.578924203,1.905429171,9.760552122
0.729,8.530913031,1.482413154,0.676597036
0.73,7.558062919,5.857389954,9.845054881
0.731,4.496483867,4.466458412,6.438029068
0.732,1.740344052,9.120455989,7.447527377
0.733,6.534993057,2.33629172,2.463285579
0.734,2.998212778,8.972865384,1.185926363
0.735,5.165922554,5.063583288,3.174543916
0.736,9.098389549,7.307075609,0.738365993
0.737,3.725896213,5.159809394,9.723697406
0.738,1.699642178,0.429895899,1.464465358
0.739,2.174265141,9.901929299,5.846030048
0.74,8.044251821,4.31072013,6.521000054
0.741,8.426536043,5.788036917,4.409929171
0.742,2.120491151,3.631829423,9.848952093
0.743,7.450643912,7.72685494,2.960843306
0.744,5.066444169,2.492866386,9.573697994
0.745,7.932453443,6.152036712,1.837349678
0.746,4.560126482,3.785787389,6.167776333
0.747,7.428880063,0.564500235,3.565792128
0.748,7.584208313,3.047303283,6.361104518
0.749,3.617270888,6.045464106,8.78630514
0.75,9.366702473,2.41674408,5.959084911
0.751,0.986629743,5.300596381,3.791033702
0.752,2.856883762,9.463209585,1.810374598
0.753,0.792551539,3.487851556,6.977218105
0.754,5.33513116,9.713638082,4.413993394
0.755,3.284491261,3.984552526,9.106403186
0.756,7.21403233,3.496256754,9.275266484
0.757,5.501115921,0.615861997,0.155068963
0.758,2.709515948,1.391634897,9.029053605
0.759,5.764446403,7.669023479,6.470588744
0.76,7.234734214,0.882341701,6.858906583
0.761,3.950250866,5.714293261,7.884647685
0.762,6.520273491,5.174682584,3.553162932
0.763,8.091208629,9.895481136,1.438718528
0.764,9.763336118,6.975142743,9.192332337
0.765,7.414415882,9.603658159,8.88195724
0.766,7.126337174,8.84159684,6.455525179
0.767,9.083021387,8.217221429,5.292657958
0.768,7.736135908,2.634825686,6.33074424
0.769,5.842663732,7.47464847,5.804060387
0.77,1.910320101,4.144099769,6.085603113
0.771,2.101267953,2.68642087,7.144757828
0.772,9.318213788,6.877394085,5.597778694
0.773,4.498442868,1.703796574,6.622938927
0.774,5.795270138,1.343978679,2.087303989
0.775,2.622645205,7.637572245,4.644954239
0.776,5.639586387,2.146239497,9.947274694
0.777,9.565785225,9.274606787,3.545258076
0.778,4.272434385,3.725517119,2.770529071
0.779,3.214455951,0.344693511,5.98938119
0.78,4.361057406,3.418560404,2.48397619
0.781,5.264905435,0.974396417,5.55451746
0.782,1.642595328,1.756839384,2.566390823
0.783,1.094720146,0.039085892,3.546470305
0.784,7.175985311,8.117069953,8.90430418
0.785,9.739669668,6.461959274,4.904095628
0.786,8.916705728,8.589254207,6.462531212
0.787,0.717272598,1.546877606,8.376171078
0.788,9.321439321,5.187233272,2.678089814
0.789,0.111260171,1.617718811,2.546886645
0.79,1.28312163,4.438617674,7.864678238
0.791,8.907897417,4.112725755,4.766462641
0.792,0.715803005,8.776230118,0.378099099
0.793,3.314463153,3.30561834,1.703394309
0.794,4.866733696,1.659198232,2.286727562
0.795,3.897482344,4.539265793,3.929512392
0.796,8.118001602,6.765794233,6.538215141
0.797,3.063727255,6.003073652,2.67171411
0.798,2.80712384,5.27522749,3.745566769
0.799,1.653375953,6.490673865,4.97351293
0.8,9.483332553,6.857128453,7.600057483
0.801,7.546867255,4.374217859,9.546225859
0.802,2.975861668,7.107151839,6.395574352
0.803,9.587207883,8.804293916,1.24777998
0.804,9.386643074,9.256607807,9.776148514
0.805,3.882172992,0.616283805,6.799283526
0.806,6.47598069,0.562556503,8.671010146
0.807,7.4930526,8.097093666,7.329798046
0.808,0.011297899,5.990689181,3.01128595
0.809,8.91208711,0.170837555,5.397489884
0.81,5.365808664,8.657488149,3.155017248
0.811,4.833836197,9.580938472,5.4208063
0.812,9.064435692,8.118616652,0.388684988
0.813,1.23935116,2.948126434,2.084504785
0.814,7.721216816,5.020453075,5.830673681
0.815,2.713151992,3.733002774,6.230571314
0.816,2.149324207,8.445966063,2.578650729
0.817,7.56204357,3.555352545,1.467390241
0.818,6.478703846,1.568464357,7.113027718
0.819,2.90890224,2.932888367,8.286685116
0.82,7.617562903,6.661389729,8.81612864
0.821,6.232956757,5.930827249,7.944325197
0.822,8.530393554,0.47391927,7.220795331
0.823,6.124740791,2.181058238,6.364158805
0.824,0.529577144,0.975021228,0.318050028
0.825,8.519974057,5.770098937,1.544644573
0.826,1.846726936,0.189739004,8.872852464
0.827,5.320549406,8.078943554,1.978375047
0.828,0.042299287,8.699232887,9.938476209
0.829,7.815439016,2.401206182,3.436595434
0.83,9.862880792,3.857717021,4.611450775
0.831,0.605164101,5.963308168,7.374162356
0.832,2.622050005,1.39656924,1.989955438
0.833,5.194968424,3.167656063,3.74903481
0.834,8.770952041,2.680148482,9.718548477
0.835,6.060941875,1.842291867,3.784948791
0.836,4.4514831,2.749397502,7.570707371
0.837,5.278768229,2.94554657,8.817375132
0.838,8.426034105,7.675071788,5.829499434
0.839,9.949466301,9.0681641,9.089128009
0.84,7.152507951,8.245311916,4.796474496
0.841,4.185569503,5.163154781,2.744163486
0.842,3.052021018,1.02074075,1.251824707
0.843,4.901047627,0.458685976,7.091753019
0.844,6.550083082,9.598601409,1.576048802
0.845,4.983565322,0.043916938,8.649325575
0.846,5.22938022,7.729990201,9.228425719
0.847,9.839255095,6.958389652,2.936454528
0.848,5.709628997,8.154706837,8.565570372
0.849,0.713433619,2.892133095,2.986412792
0.85,2.587759232,5.59941919,5.890887782
0.851,8.878429455,9.220622152,6.511294775
0.852,3.943420907,4.129344286,2.920057576
0.853,0.06165621,6.052184196,0.870790119
0.854,6.938237321,8.207734162,2.894398502
0.855,5.234565568,1.830598757,1.252451296
0.856,9.994300618,2.958630423,1.233605461
0.857,3.991710206,3.258249565,5.430558814
0.858,2.048931082,3.844885089,1.072882909
0.859,8.554612311,0.832066656,0.304554228
0.86,3.607802155,4.468424799,4.758963273
0.861,5.15150921,0.937635158,3.677580007
0.862,3.118236232,3.077492677,6.021148352
0.863,7.547157439,9.901185303,9.408071167
0.864,3.751507651,8.664808976,3.234754904
0.865,5.461909782,4.648486464,0.409803784
0.866,0.836239842,4.572465529,9.35324488
0.867,3.692166811,4.788646469,7.36725625
0.868,6.927400247,0.51988091,8.344505844
0.869,3.137727795,0.691311297,6.12584003
0.87,0.49111977,1.583167439,9.617616042
0.871,3.771553927,7.29440633,4.782402374
0.872,7.196744015,3.987242902,1.407325049
0.873,4.570374591,5.790656822,8.238397773
0.874,7.147698326,1.127160655,4.340403138
0.875,0.844744144,1.519568145,4.874804775
0.876,1.132794073,0.757919363,5.632871847
0.877,2.706413725,5.052636988,1.013964806
0.878,4.734797132,6.564988347,4.165772479
0.879,3.844206745,5.766763506,0.368596363
0.88,3.158159571,0.455844353,1.892898593
0.881,8.508880853,3.814376076,7.789986945
0.882,5.042982962,7.388645231,4.73907506
0.883,1.226374352,5.57895861,7.619759699
0.884,1.714040547,5.891079898,3.292444628
0.885,8.439310646,4.289718487,9.838357431
0.886,3.364526626,3.87212495,7.353539753
0.887,4.257748153,2.815412071,5.154432968
0.888,2.62959454,5.561692012,9.611186793
0.889,9.512916342,3.161047213,7.497514199
0.89,0.772377097,7.925073485,1.198388665
0.891,0.839058708,5.36687091,6.568645257
0.892,3.003712884,4.404578231,7.613439332
0.893,3.078439621,4.159766668,5.068922099
0.894,5.26620328,7.006679842,8.906430996
0.895,6.695521037,4.897844558,6.882228016
0.896,7.446021452,0.710721491,1.2173077
0.897,4.831361212,9.929482042,3.213884604
0.898,1.669665145,6.268153482,7.745587628
0.899,3.856079034,1.693738215,1.941484205
0.9,2.729207422,8.552425323,7.876664672
0.901,6.946278128,3.190957734,8.985310345
0.902,6.413666216,3.96283739,1.419077059
0.903,4.326989687,3.343850612,0.722932367
0.904,5.833804179,4.873643246,8.493233122
0.905,0.736781347,9.096853719,5.054913053
0.906,3.644228181,8.805776176,9.198417667
0.907,5.350184328,4.893053299,1.961430254
0.908,8.535875414,6.864386036,6.376801121
0.909,4.394550196,0.289589579,1.646797328
0.91,7.301492506,1.524598567,5.980506154
0.911,6.828081246,3.935651709,0.650336029
0.912,4.384729142,4.961892638,2.836361907
0.913,3.132886037,4.414294381,7.516710706
0.914,7.650496288,6.930456613,8.024717217
0.915,9.874675264,3.408477246,5.558463952
0.916,5.337740725,8.894530067,1.668746646
0.917,5.729557665,5.736656425,6.519014838
0.918,1.096309982,0.766105145,2.83290603
0.919,6.469106729,0.314687911,2.773154148
0.92,7.390206911,0.329104632,2.18576731
0.921,9.050260126,4.176030633,5.293671165
0.922,5.207423322,3.305476889,7.652374206
0.923,2.884202121,8.212186376,6.323657124
0.924,4.404132375,3.956830385,8.659703721
0.925,1.413774963,3.454732672,9.19836808
0.926,6.909500272,1.295777301,0.604404155
0.927,3.683403636,8.732367436,5.164830554
0.928,5.951367704,6.841868161,7.028208818
0.929,6.198879952,5.792399341,9.758157347
0.93,4.015791657,4.351105544,6.933868245
0.931,6.483751457,5.069434153,8.693210397
0.932,2.860597525,3.703849885,4.295882121
0.933,7.695041406,6.369735798,4.972455903
0.934,8.498515526,6.275706442,3.923239744
0.935,4.535089805,3.972991787,7.694516268
0.936,9.50899382,7.514957725,6.01307926
0.937,5.35974963,7.185103577,7.207109947
0.938,6.81581708,8.241598809,0.262804326
0.939,8.982141429,8.369774096,4.58988248
0.94,1.087749358,7.772862574,1.081819873
0.941,2.539887394,4.904213951,5.59713305
0.942,1.644926605,4.680696293,1.280948116
0.943,7.36221907,0.390705079,6.985084103
0.944,6.905207211,8.752202887,2.411399114
0.945,5.910763064,6.778591716,7.996407519
0.946,0.929772246,3.374304225,5.083389949
0.947,4.090346096,9.152099098,9.355541502
0.948,7.765594121,7.142113796,3.492511311
0.949,0.651572762,5.357342498,2.069570576
0.95,4.283346659,9.468148248,7.895235944
0.951,8.132909076,6.198085942,5.454047099
0.952,8.019106026,8.463592764,7.288704612
0.953,1.161830829,5.818482495,1.241634254
0.954,7.363025441,8.836050585,9.466449579
0.955,3.929071347,0.33720653,7.375864335
0.956,8.68320187,3.174319463,7.268303401
0.957,8.402951387,5.937618854,9.010966075
0.958,2.532327421,3.365141484,3.537842387
0.959,8.199466148,0.719994992,7.440051259
0.96,2.095173748,6.660658829,3.344622386
0.961,2.389148867,9.424653769,3.10028112
0.962,3.700522659,0.559746198,4.954209929
0.963,6.936043926,1.051620687,1.204829702
0.964,9.628647682,3.993034319,0.644282922
0.965,4.405467943,9.374592894,3.746716096
0.966,2.601872273,1.061415965,3.558039955
0.967,9.02067627,8.364566496,8.991766159
0.968,6.575029852,9.640608761,8.416493778
0.969,2.22872515,4.192835707,1.241716072
0.97,7.171614932,4.886113958,8.050357466
0.971,4.305483483,3.394863622,6.776142767
0.972,0.871079928,6.317391642,4.405975281
0.973,4.374162386,3.85305597,0.046389386
0.974,2.416882053,7.103093657,8.422446065
0.975,3.490314982,6.476995021,8.277190274
0.976,2.219848681,6.668230382,8.547433786
0.977,5.075271026,3.612716895,5.030140151
0.978,0.772801425,1.0990204,7.319264525
0.979,4.103016977,8.323792074,6.387009387
0.98,5.881553424,3.142652905,0.77755029
0.981,7.749293915,0.138809239,9.185841124
0.982,8.653151821,7.563113378,0.854724177
0.983,9.853468781,2.987591361,6.645470205
0.984,2.769004827,6.899338325,0.613117285
0.985,4.007613426,9.263479612,5.63326338
0.986,9.897729912,5.740555758,4.066763021
0.987,5.94728117,9.859172892,0.355064068
0.988,5.149526216,7.198222032,5.638844765
0.989,4.734366952,5.888862169,4.653070918
0.99,0.792360812,3.953951423,1.88364622
0.991,7.869736786,7.594193701,5.389698608
0.992,0.367611568,3.943837533,5.207295469
0.993,0.642588814,3.788753792,2.373288232
0.994,6.075335373,2.615601226,5.333349569
0.995,8.708107804,7.869206397,3.721018133
0.996,6.427400678,9.602773238,9.058572965
0.997,5.02607646,7.068254109,3.273724436
0.998,5.35921315,8.611925013,4.053924989
0.999,8.675473619,1.965130701,4.955419845
1,6.388785188,5.617382841,2.404898449
1.001,7.827884055,2.161652645,6.966220222
1.002,7.380519035,9.609755766,7.148123695
1.003,4.804449486,4.817948596,0.840938226
1.004,5.608470112,3.043344614,7.677223066
1.005,1.544207338,4.895321373,2.355154763
1.006,6.660055768,8.201045527,6.053625444
1.007,7.730325894,5.270288538,2.742546296
1.008,2.427310617,7.79235854,4.606452721
1.009,9.67448226,0.996914825,6.271287066
1.01,9.734013155,3.212485298,5.703578352
1.011,8.890746237,8.016483086,6.199681124
1.012,9.557733149,9.016528796,2.677411743
1.013,6.146858623,6.370435833,9.993667432
1.014,8.65092655,6.801396625,0.882592983
1.015,0.409248795,5.934203992,5.326309223
1.016,3.771264141,0.558025237,9.663158534
1.017,4.099964371,2.312332928,3.050188263
1.018,6.556924094,3.662888251,4.737302811
1.019,3.960776245,6.911995296,3.021504649
1.02,0.540977942,3.712209969,7.902841566
1.021,9.848235869,3.878833631,3.303300494
1.022,2.565810402,7.085288883,3.192229053
1.023,4.370062743,9.593999508,1.451494999
1.024,3.556602591,3.784759746,8.30197035
1.025,0.616666784,6.650074652,9.170908912
1.026,3.108943459,9.589233854,6.069162744
1.027,9.245829292,3.303697883,3.943720303
1.028,3.991363842,1.680059848,8.99368715
1.029,8.645980161,1.472532723,8.38926272
1.03,7.337348234,7.380971806,5.01990351
1.031,1.924134655,6.571788339,8.588430554
1.032,6.923746034,4.805607945,7.877544664
1.033,8.816914514,8.80420857,6.514219723
1.034,8.606712185,9.023468017,0.849877729
1.035,1.004966278,4.013675661,9.375860164
1.036,2.146700565,5.412462937,1.036741837
1.037,1.64765082,0.553516519,0.585408971
1.038,1.176732319,8.470636253,5.139912277
1.039,4.11695,3.309535157,7.992705944
1.04,2.859455133,8.021097047,6.825322585
1.041,8.133504886,7.07901746,1.87145546
1.042,3.684044316,6.313092782,7.115148532
1.043,5.561196417,3.237821244,5.620437273
1.044,2.548919183,5.415026894,7.950009777
1.045,2.151805895,4.356546329,4.796925251
1.046,6.233805325,3.461813357,0.652673579
1.047,3.051349326,3.256728135,5.104294188
1.048,3.863877305,4.982012656,5.90533318
1.049,3.060494145,4.828026303,9.339987957
1.05,9.604218121,8.917318354,5.385963225
1.051,9.762736462,2.414019473,9.279621336
1.052,5.574628768,9.852802709,4.503006632
1.053,6.053125598,4.747343259,1.687021134
1.054,9.209577872,2.203130522,5.704686909
1.055,7.437935761,4.86850034,6.243877928
1.056,3.312617353,9.916901883,0.044319341
